Topic,Frequency,date,Name
86,4,1/11/2020,86_country_countries_world_lanka
87,2,1/11/2020,87_hero_heroes_warrior_brave
88,4,1/11/2020,88_nice_wow_byebye_niceeeee
89,1,1/11/2020,89_snake_pest_python_snakes
90,7,1/11/2020,90_beautiful_lovely_istana_gorgeous
92,7,1/11/2020,92_yes_agree_agreed_totally
93,2,1/11/2020,93_jamus_jam_bagus_cockle
94,1,1/11/2020,94_chute_rubbish_cockroaches_roaches
95,6,1/11/2020,95_moon_halos_venus_mars
96,9,1/11/2020,96_bless_blesses_miracle_woo
97,1,1/11/2020,97_pandemic_fatigue_covid_us
-1,1863,7/11/2020,-1_work_country_well_done
0,947,7/11/2020,0_lim_wong_koh_chan
1,47,7/11/2020,1_parents_son_father_mother
2,104,7/11/2020,2_swag_wer_taxing_gether
3,84,7/11/2020,3_jail_court_justice_judge
4,80,7/11/2020,4_rice_food_cook_restaurant
5,64,7/11/2020,5_parliament_vote_mp_mps
6,73,7/11/2020,6_mask_wear_masks_face
7,67,7/11/2020,7_china_chinese_taiwan_korea
8,21,7/11/2020,8_salary_pay_wage_employers
9,16,7/11/2020,9_healthy_health_bless_wish
10,21,7/11/2020,10_singaporean_singaporeans_proud_blesse...
12,19,7/11/2020,12_police_officers_taser_policemen
13,98,7/11/2020,13_news_media_cnn_reporting
14,18,7/11/2020,14_tour_ktv_place_tours
15,11,7/11/2020,15_flats_rental_rent_housing
16,39,7/11/2020,16_leader_leadership_leaders_great
17,41,7/11/2020,17_buy_sell_sale_selling
18,6,7/11/2020,18_singapura_song_singapor_sing
19,8,7/11/2020,19_condolences_family_condolence_rip
20,33,7/11/2020,20_car_driver_audi_driving
21,32,7/11/2020,21_play_time_soon_soccer
22,32,7/11/2020,22_covid_fight_control_importing
23,187,7/11/2020,23_america_congratulations_wins_congrats
24,32,7/11/2020,24_video_watch_fight_drama
26,11,7/11/2020,26_photos_photo_pictures_picture
27,78,7/11/2020,27_trump_bye_lose_america
28,11,7/11/2020,28_aircon_air_planes_airport
29,24,7/11/2020,29_pray_prayers_bless_prayer
30,16,7/11/2020,30_love_songs_romantic_candid
31,6,7/11/2020,31_singaporean_singaporeans_jobs_pay
32,33,7/11/2020,32_mrs_trading_bitcoin_investing
33,27,7/11/2020,33_thank_appreciate_dedication_contribut...
35,47,7/11/2020,35_imported_cases_import_importing
36,8,7/11/2020,36_money_bank_cash_banks
37,21,7/11/2020,37_laugh_funny_joke_laughing
38,166,7/11/2020,38_deepavali_wishing_wish_wishes
39,1,7/11/2020,39_japan_abe_san_japanese
40,28,7/11/2020,40_dogs_cats_pet_puppies
41,2,7/11/2020,41_girl_pray_praying_prayers
42,8,7/11/2020,42_singaporean_singaporeans_born_chinese
43,13,7/11/2020,43_music_sound_listen_sounds
44,11,7/11/2020,44_team_teams_thank_work
45,26,7/11/2020,45_stupid_dumb_idiots_stupidity
46,18,7/11/2020,46_shame_shameless_shameful_embarrassing
47,2,7/11/2020,47_pink_wear_colour_purple
48,19,7/11/2020,48_malaysia_brunei_indonesia_malaysian
49,14,7/11/2020,49_religion_islam_muslim_muslims
50,7,7/11/2020,50_boar_boars_animals_pig
51,3,7/11/2020,51_bus_driver_passenger_passengers
52,17,7/11/2020,52_thank_thankyou_information_informativ...
53,144,7/11/2020,53_diwali_wishing_happy_wishes
54,4,7/11/2020,54_trees_tree_garden_plant
55,4,7/11/2020,55_speech_speeches_speaker_delivered
56,12,7/11/2020,56_virus_infected_viruses_spread
57,2,7/11/2020,57_smoke_smoking_cigarette_ban
58,17,7/11/2020,58_loong_hsien_dear_minister
59,4,7/11/2020,59_iphone_battery_earbuds_charge
60,138,7/11/2020,60_deepavali_deepavalli_guava_deepavail
61,48,7/11/2020,61_vaccine_vaccines_vaccination_vaccinat...
62,2,7/11/2020,62_cry_crying_tears_cried
63,54,7/11/2020,63_congratulations_congratulationsir_yea...
64,5,7/11/2020,64_sg_luck_sgag_sgunited
65,4,7/11/2020,65_ndp_parade_celebration_celebrations
66,6,7/11/2020,66_morning_nice_day_everyoneeeee
67,14,7/11/2020,67_smile_children_smiles_hug
68,1,7/11/2020,68_zoo_animals_safari_visited
69,22,7/11/2020,69_kindness_compassion_empathy_caring
70,20,7/11/2020,70_wishes_wish_wishing_family
71,9,7/11/2020,71_minister_prime_ministers_great
72,3,7/11/2020,72_vouchers_voucher_cash_tourism
73,11,7/11/2020,73_wow_stunning_looking_looks
74,4,7/11/2020,74_mooncake_moon_lights_mooncakes
75,5,7/11/2020,75_rip_rbg_rips_ripped
76,2,7/11/2020,76_coast_plan_planner_plans
77,7,7/11/2020,77_never_nothing_stupid_nope
78,5,7/11/2020,78_luck_lucky_chance_prize
79,7,7/11/2020,79_job_jobs_jobless_employed
80,5,7/11/2020,80_sad_sadhu_sadness_depressing
81,6,7/11/2020,81_great_excellent_superb_fabulous
83,7,7/11/2020,83_token_trace_scan_collect
84,12,7/11/2020,84_sleep_sleeping_asleep_sleepy
86,13,7/11/2020,86_country_countries_world_lanka
87,4,7/11/2020,87_hero_heroes_warrior_brave
88,7,7/11/2020,88_nice_wow_byebye_niceeeee
89,5,7/11/2020,89_snake_pest_python_snakes
90,5,7/11/2020,90_beautiful_lovely_istana_gorgeous
91,1,7/11/2020,91_rainbow_covenant_rainbows_god
92,9,7/11/2020,92_yes_agree_agreed_totally
93,4,7/11/2020,93_jamus_jam_bagus_cockle
94,1,7/11/2020,94_chute_rubbish_cockroaches_roaches
95,1,7/11/2020,95_moon_halos_venus_mars
96,4,7/11/2020,96_bless_blesses_miracle_woo
97,7,7/11/2020,97_pandemic_fatigue_covid_us
-1,1586,14/11/2020,-1_work_country_well_done
0,961,14/11/2020,0_lim_wong_koh_chan
1,124,14/11/2020,1_parents_son_father_mother
2,63,14/11/2020,2_swag_wer_taxing_gether
3,80,14/11/2020,3_jail_court_justice_judge
4,104,14/11/2020,4_rice_food_cook_restaurant
5,35,14/11/2020,5_parliament_vote_mp_mps
6,77,14/11/2020,6_mask_wear_masks_face
7,52,14/11/2020,7_china_chinese_taiwan_korea
8,23,14/11/2020,8_salary_pay_wage_employers
9,25,14/11/2020,9_healthy_health_bless_wish
10,15,14/11/2020,10_singaporean_singaporeans_proud_blesse...
12,18,14/11/2020,12_police_officers_taser_policemen
13,61,14/11/2020,13_news_media_cnn_reporting
14,27,14/11/2020,14_tour_ktv_place_tours
15,39,14/11/2020,15_flats_rental_rent_housing
16,31,14/11/2020,16_leader_leadership_leaders_great
17,33,14/11/2020,17_buy_sell_sale_selling
18,18,14/11/2020,18_singapura_song_singapor_sing
19,21,14/11/2020,19_condolences_family_condolence_rip
20,11,14/11/2020,20_car_driver_audi_driving
21,23,14/11/2020,21_play_time_soon_soccer
22,26,14/11/2020,22_covid_fight_control_importing
23,16,14/11/2020,23_america_congratulations_wins_congrats
24,15,14/11/2020,24_video_watch_fight_drama
26,20,14/11/2020,26_photos_photo_pictures_picture
27,16,14/11/2020,27_trump_bye_lose_america
28,12,14/11/2020,28_aircon_air_planes_airport
29,16,14/11/2020,29_pray_prayers_bless_prayer
30,9,14/11/2020,30_love_songs_romantic_candid
31,4,14/11/2020,31_singaporean_singaporeans_jobs_pay
32,18,14/11/2020,32_mrs_trading_bitcoin_investing
33,15,14/11/2020,33_thank_appreciate_dedication_contribut...
35,11,14/11/2020,35_imported_cases_import_importing
36,23,14/11/2020,36_money_bank_cash_banks
37,13,14/11/2020,37_laugh_funny_joke_laughing
38,11,14/11/2020,38_deepavali_wishing_wish_wishes
39,4,14/11/2020,39_japan_abe_san_japanese
40,53,14/11/2020,40_dogs_cats_pet_puppies
41,1,14/11/2020,41_girl_pray_praying_prayers
42,16,14/11/2020,42_singaporean_singaporeans_born_chinese
43,6,14/11/2020,43_music_sound_listen_sounds
44,26,14/11/2020,44_team_teams_thank_work
45,17,14/11/2020,45_stupid_dumb_idiots_stupidity
46,11,14/11/2020,46_shame_shameless_shameful_embarrassing
47,6,14/11/2020,47_pink_wear_colour_purple
48,16,14/11/2020,48_malaysia_brunei_indonesia_malaysian
49,9,14/11/2020,49_religion_islam_muslim_muslims
50,6,14/11/2020,50_boar_boars_animals_pig
51,2,14/11/2020,51_bus_driver_passenger_passengers
52,10,14/11/2020,52_thank_thankyou_information_informativ...
53,12,14/11/2020,53_diwali_wishing_happy_wishes
54,3,14/11/2020,54_trees_tree_garden_plant
55,3,14/11/2020,55_speech_speeches_speaker_delivered
56,15,14/11/2020,56_virus_infected_viruses_spread
57,9,14/11/2020,57_smoke_smoking_cigarette_ban
58,9,14/11/2020,58_loong_hsien_dear_minister
59,8,14/11/2020,59_iphone_battery_earbuds_charge
60,8,14/11/2020,60_deepavali_deepavalli_guava_deepavail
61,20,14/11/2020,61_vaccine_vaccines_vaccination_vaccinat...
62,9,14/11/2020,62_cry_crying_tears_cried
63,24,14/11/2020,63_congratulations_congratulationsir_yea...
64,12,14/11/2020,64_sg_luck_sgag_sgunited
65,2,14/11/2020,65_ndp_parade_celebration_celebrations
66,5,14/11/2020,66_morning_nice_day_everyoneeeee
67,10,14/11/2020,67_smile_children_smiles_hug
68,2,14/11/2020,68_zoo_animals_safari_visited
69,11,14/11/2020,69_kindness_compassion_empathy_caring
70,8,14/11/2020,70_wishes_wish_wishing_family
71,3,14/11/2020,71_minister_prime_ministers_great
72,5,14/11/2020,72_vouchers_voucher_cash_tourism
73,5,14/11/2020,73_wow_stunning_looking_looks
74,4,14/11/2020,74_mooncake_moon_lights_mooncakes
75,28,14/11/2020,75_rip_rbg_rips_ripped
76,1,14/11/2020,76_coast_plan_planner_plans
77,9,14/11/2020,77_never_nothing_stupid_nope
78,6,14/11/2020,78_luck_lucky_chance_prize
79,9,14/11/2020,79_job_jobs_jobless_employed
80,11,14/11/2020,80_sad_sadhu_sadness_depressing
81,11,14/11/2020,81_great_excellent_superb_fabulous
84,5,14/11/2020,84_sleep_sleeping_asleep_sleepy
85,2,14/11/2020,85_teacher_teachers_school_malay
86,12,14/11/2020,86_country_countries_world_lanka
87,9,14/11/2020,87_hero_heroes_warrior_brave
88,3,14/11/2020,88_nice_wow_byebye_niceeeee
89,9,14/11/2020,89_snake_pest_python_snakes
90,3,14/11/2020,90_beautiful_lovely_istana_gorgeous
92,5,14/11/2020,92_yes_agree_agreed_totally
93,1,14/11/2020,93_jamus_jam_bagus_cockle
94,88,14/11/2020,94_chute_rubbish_cockroaches_roaches
95,1,14/11/2020,95_moon_halos_venus_mars
96,3,14/11/2020,96_bless_blesses_miracle_woo
97,5,14/11/2020,97_pandemic_fatigue_covid_us
-1,1354,21/11/2020,-1_work_country_well_done
0,587,21/11/2020,0_lim_wong_koh_chan
1,77,21/11/2020,1_parents_son_father_mother
2,46,21/11/2020,2_swag_wer_taxing_gether
3,78,21/11/2020,3_jail_court_justice_judge
4,194,21/11/2020,4_rice_food_cook_restaurant
5,28,21/11/2020,5_parliament_vote_mp_mps
6,44,21/11/2020,6_mask_wear_masks_face
7,17,21/11/2020,7_china_chinese_taiwan_korea
8,14,21/11/2020,8_salary_pay_wage_employers
9,17,21/11/2020,9_healthy_health_bless_wish
10,15,21/11/2020,10_singaporean_singaporeans_proud_blesse...
12,8,21/11/2020,12_police_officers_taser_policemen
13,26,21/11/2020,13_news_media_cnn_reporting
14,20,21/11/2020,14_tour_ktv_place_tours
15,14,21/11/2020,15_flats_rental_rent_housing
16,17,21/11/2020,16_leader_leadership_leaders_great
17,17,21/11/2020,17_buy_sell_sale_selling
18,10,21/11/2020,18_singapura_song_singapor_sing
19,94,21/11/2020,19_condolences_family_condolence_rip
20,7,21/11/2020,20_car_driver_audi_driving
21,18,21/11/2020,21_play_time_soon_soccer
22,19,21/11/2020,22_covid_fight_control_importing
23,3,21/11/2020,23_america_congratulations_wins_congrats
24,8,21/11/2020,24_video_watch_fight_drama
26,11,21/11/2020,26_photos_photo_pictures_picture
27,2,21/11/2020,27_trump_bye_lose_america
28,8,21/11/2020,28_aircon_air_planes_airport
29,13,21/11/2020,29_pray_prayers_bless_prayer
30,7,21/11/2020,30_love_songs_romantic_candid
31,6,21/11/2020,31_singaporean_singaporeans_jobs_pay
32,19,21/11/2020,32_mrs_trading_bitcoin_investing
33,4,21/11/2020,33_thank_appreciate_dedication_contribut...
35,31,21/11/2020,35_imported_cases_import_importing
36,5,21/11/2020,36_money_bank_cash_banks
37,33,21/11/2020,37_laugh_funny_joke_laughing
39,4,21/11/2020,39_japan_abe_san_japanese
40,10,21/11/2020,40_dogs_cats_pet_puppies
41,3,21/11/2020,41_girl_pray_praying_prayers
42,10,21/11/2020,42_singaporean_singaporeans_born_chinese
43,3,21/11/2020,43_music_sound_listen_sounds
44,7,21/11/2020,44_team_teams_thank_work
45,15,21/11/2020,45_stupid_dumb_idiots_stupidity
46,14,21/11/2020,46_shame_shameless_shameful_embarrassing
47,1,21/11/2020,47_pink_wear_colour_purple
48,5,21/11/2020,48_malaysia_brunei_indonesia_malaysian
49,2,21/11/2020,49_religion_islam_muslim_muslims
50,103,21/11/2020,50_boar_boars_animals_pig
51,1,21/11/2020,51_bus_driver_passenger_passengers
52,3,21/11/2020,52_thank_thankyou_information_informativ...
55,1,21/11/2020,55_speech_speeches_speaker_delivered
56,23,21/11/2020,56_virus_infected_viruses_spread
57,5,21/11/2020,57_smoke_smoking_cigarette_ban
58,1,21/11/2020,58_loong_hsien_dear_minister
59,5,21/11/2020,59_iphone_battery_earbuds_charge
61,10,21/11/2020,61_vaccine_vaccines_vaccination_vaccinat...
62,3,21/11/2020,62_cry_crying_tears_cried
63,2,21/11/2020,63_congratulations_congratulationsir_yea...
64,13,21/11/2020,64_sg_luck_sgag_sgunited
66,3,21/11/2020,66_morning_nice_day_everyoneeeee
67,5,21/11/2020,67_smile_children_smiles_hug
68,1,21/11/2020,68_zoo_animals_safari_visited
69,6,21/11/2020,69_kindness_compassion_empathy_caring
70,5,21/11/2020,70_wishes_wish_wishing_family
71,5,21/11/2020,71_minister_prime_ministers_great
72,29,21/11/2020,72_vouchers_voucher_cash_tourism
73,3,21/11/2020,73_wow_stunning_looking_looks
74,1,21/11/2020,74_mooncake_moon_lights_mooncakes
75,9,21/11/2020,75_rip_rbg_rips_ripped
76,7,21/11/2020,76_coast_plan_planner_plans
77,12,21/11/2020,77_never_nothing_stupid_nope
78,6,21/11/2020,78_luck_lucky_chance_prize
79,3,21/11/2020,79_job_jobs_jobless_employed
80,3,21/11/2020,80_sad_sadhu_sadness_depressing
81,2,21/11/2020,81_great_excellent_superb_fabulous
83,5,21/11/2020,83_token_trace_scan_collect
84,5,21/11/2020,84_sleep_sleeping_asleep_sleepy
85,2,21/11/2020,85_teacher_teachers_school_malay
86,5,21/11/2020,86_country_countries_world_lanka
87,18,21/11/2020,87_hero_heroes_warrior_brave
88,6,21/11/2020,88_nice_wow_byebye_niceeeee
90,1,21/11/2020,90_beautiful_lovely_istana_gorgeous
92,7,21/11/2020,92_yes_agree_agreed_totally
93,1,21/11/2020,93_jamus_jam_bagus_cockle
95,4,21/11/2020,95_moon_halos_venus_mars
96,2,21/11/2020,96_bless_blesses_miracle_woo
97,6,21/11/2020,97_pandemic_fatigue_covid_us
-1,817,27/11/2020,-1_work_country_well_done
0,521,27/11/2020,0_lim_wong_koh_chan
1,54,27/11/2020,1_parents_son_father_mother
2,13,27/11/2020,2_swag_wer_taxing_gether
3,49,27/11/2020,3_jail_court_justice_judge
4,22,27/11/2020,4_rice_food_cook_restaurant
5,9,27/11/2020,5_parliament_vote_mp_mps
6,28,27/11/2020,6_mask_wear_masks_face
7,56,27/11/2020,7_china_chinese_taiwan_korea
8,4,27/11/2020,8_salary_pay_wage_employers
9,5,27/11/2020,9_healthy_health_bless_wish
10,6,27/11/2020,10_singaporean_singaporeans_proud_blesse...
12,10,27/11/2020,12_police_officers_taser_policemen
13,17,27/11/2020,13_news_media_cnn_reporting
14,7,27/11/2020,14_tour_ktv_place_tours
15,122,27/11/2020,15_flats_rental_rent_housing
16,7,27/11/2020,16_leader_leadership_leaders_great
17,38,27/11/2020,17_buy_sell_sale_selling
18,5,27/11/2020,18_singapura_song_singapor_sing
19,10,27/11/2020,19_condolences_family_condolence_rip
20,26,27/11/2020,20_car_driver_audi_driving
21,18,27/11/2020,21_play_time_soon_soccer
22,8,27/11/2020,22_covid_fight_control_importing
23,3,27/11/2020,23_america_congratulations_wins_congrats
24,17,27/11/2020,24_video_watch_fight_drama
26,5,27/11/2020,26_photos_photo_pictures_picture
27,8,27/11/2020,27_trump_bye_lose_america
28,11,27/11/2020,28_aircon_air_planes_airport
29,2,27/11/2020,29_pray_prayers_bless_prayer
30,1,27/11/2020,30_love_songs_romantic_candid
31,2,27/11/2020,31_singaporean_singaporeans_jobs_pay
32,11,27/11/2020,32_mrs_trading_bitcoin_investing
33,9,27/11/2020,33_thank_appreciate_dedication_contribut...
35,5,27/11/2020,35_imported_cases_import_importing
36,11,27/11/2020,36_money_bank_cash_banks
37,11,27/11/2020,37_laugh_funny_joke_laughing
39,2,27/11/2020,39_japan_abe_san_japanese
40,23,27/11/2020,40_dogs_cats_pet_puppies
42,2,27/11/2020,42_singaporean_singaporeans_born_chinese
43,6,27/11/2020,43_music_sound_listen_sounds
44,2,27/11/2020,44_team_teams_thank_work
45,10,27/11/2020,45_stupid_dumb_idiots_stupidity
46,16,27/11/2020,46_shame_shameless_shameful_embarrassing
47,2,27/11/2020,47_pink_wear_colour_purple
48,4,27/11/2020,48_malaysia_brunei_indonesia_malaysian
49,5,27/11/2020,49_religion_islam_muslim_muslims
50,7,27/11/2020,50_boar_boars_animals_pig
52,3,27/11/2020,52_thank_thankyou_information_informativ...
54,2,27/11/2020,54_trees_tree_garden_plant
55,1,27/11/2020,55_speech_speeches_speaker_delivered
56,3,27/11/2020,56_virus_infected_viruses_spread
57,2,27/11/2020,57_smoke_smoking_cigarette_ban
58,2,27/11/2020,58_loong_hsien_dear_minister
59,2,27/11/2020,59_iphone_battery_earbuds_charge
61,7,27/11/2020,61_vaccine_vaccines_vaccination_vaccinat...
62,1,27/11/2020,62_cry_crying_tears_cried
64,2,27/11/2020,64_sg_luck_sgag_sgunited
67,3,27/11/2020,67_smile_children_smiles_hug
68,1,27/11/2020,68_zoo_animals_safari_visited
69,1,27/11/2020,69_kindness_compassion_empathy_caring
70,1,27/11/2020,70_wishes_wish_wishing_family
71,4,27/11/2020,71_minister_prime_ministers_great
72,36,27/11/2020,72_vouchers_voucher_cash_tourism
73,1,27/11/2020,73_wow_stunning_looking_looks
74,2,27/11/2020,74_mooncake_moon_lights_mooncakes
75,1,27/11/2020,75_rip_rbg_rips_ripped
76,13,27/11/2020,76_coast_plan_planner_plans
77,5,27/11/2020,77_never_nothing_stupid_nope
78,4,27/11/2020,78_luck_lucky_chance_prize
79,2,27/11/2020,79_job_jobs_jobless_employed
80,4,27/11/2020,80_sad_sadhu_sadness_depressing
81,3,27/11/2020,81_great_excellent_superb_fabulous
83,3,27/11/2020,83_token_trace_scan_collect
84,1,27/11/2020,84_sleep_sleeping_asleep_sleepy
86,2,27/11/2020,86_country_countries_world_lanka
87,2,27/11/2020,87_hero_heroes_warrior_brave
88,1,27/11/2020,88_nice_wow_byebye_niceeeee
89,2,27/11/2020,89_snake_pest_python_snakes
91,1,27/11/2020,91_rainbow_covenant_rainbows_god
92,1,27/11/2020,92_yes_agree_agreed_totally
94,1,27/11/2020,94_chute_rubbish_cockroaches_roaches
95,1,27/11/2020,95_moon_halos_venus_mars
97,2,27/11/2020,97_pandemic_fatigue_covid_us
-1,11,4/12/2020,-1_work_country_well_done
0,7,4/12/2020,0_lim_wong_koh_chan
1,2,4/12/2020,1_parents_son_father_mother
2,2,4/12/2020,2_swag_wer_taxing_gether
3,1,4/12/2020,3_jail_court_justice_judge
4,1,4/12/2020,4_rice_food_cook_restaurant
5,1,4/12/2020,5_parliament_vote_mp_mps
6,3,4/12/2020,6_mask_wear_masks_face
9,1,4/12/2020,9_healthy_health_bless_wish
14,1,4/12/2020,14_tour_ktv_place_tours
16,1,4/12/2020,16_leader_leadership_leaders_great
21,2,4/12/2020,21_play_time_soon_soccer
26,1,4/12/2020,26_photos_photo_pictures_picture
30,1,4/12/2020,30_love_songs_romantic_candid
33,1,4/12/2020,33_thank_appreciate_dedication_contribut...
35,2,4/12/2020,35_imported_cases_import_importing
37,1,4/12/2020,37_laugh_funny_joke_laughing
47,1,4/12/2020,47_pink_wear_colour_purple
49,3,4/12/2020,49_religion_islam_muslim_muslims
51,1,4/12/2020,51_bus_driver_passenger_passengers
79,1,4/12/2020,79_job_jobs_jobless_employed
-1,15,11/12/2020,-1_work_country_well_done
0,3,11/12/2020,0_lim_wong_koh_chan
10,2,11/12/2020,10_singaporean_singaporeans_proud_blesse...
14,1,11/12/2020,14_tour_ktv_place_tours
23,1,11/12/2020,23_america_congratulations_wins_congrats
24,1,11/12/2020,24_video_watch_fight_drama
47,1,11/12/2020,47_pink_wear_colour_purple
49,1,11/12/2020,49_religion_islam_muslim_muslims
58,1,11/12/2020,58_loong_hsien_dear_minister
79,1,11/12/2020,79_job_jobs_jobless_employed
95,1,11/12/2020,95_moon_halos_venus_mars
